filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,2,"{""name"":""rect"",""x"":2332,""y"":2797,""width"":74,""height"":63}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,3,"{""name"":""rect"",""x"":2251,""y"":2703,""width"":92,""height"":57}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,4,"{""name"":""rect"",""x"":1580,""y"":3162,""width"":140,""height"":48}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,5,"{""name"":""rect"",""x"":2102,""y"":2633,""width"":129,""height"":57}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,6,"{""name"":""rect"",""x"":2780,""y"":3029,""width"":92,""height"":35}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,7,"{""name"":""rect"",""x"":2402,""y"":3134,""width"":98,""height"":63}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,8,"{""name"":""rect"",""x"":2437,""y"":2841,""width"":94,""height"":66}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,9,"{""name"":""rect"",""x"":1770,""y"":3051,""width"":83,""height"":31}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,10,"{""name"":""rect"",""x"":2954,""y"":2644,""width"":59,""height"":48}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,11,"{""name"":""rect"",""x"":2010,""y"":2561,""width"":87,""height"":52}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,12,"{""name"":""rect"",""x"":3601,""y"":2795,""width"":59,""height"":66}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,13,"{""name"":""rect"",""x"":2196,""y"":2504,""width"":28,""height"":13}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,14,"{""name"":""rect"",""x"":3385,""y"":2662,""width"":55,""height"":39}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,15,"{""name"":""rect"",""x"":2506,""y"":2749,""width"":68,""height"":92}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,16,"{""name"":""rect"",""x"":2367,""y"":2491,""width"":85,""height"":26}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,17,"{""name"":""rect"",""x"":3105,""y"":3186,""width"":83,""height"":48}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,18,"{""name"":""rect"",""x"":4051,""y"":2889,""width"":184,""height"":262}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,19,"{""name"":""rect"",""x"":1503,""y"":2410,""width"":162,""height"":326}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,20,"{""name"":""rect"",""x"":3003,""y"":2930,""width"":155,""height"":129}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,21,"{""name"":""rect"",""x"":2024,""y"":3103,""width"":219,""height"":87}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201022_115827.jpg,511283,"{""attribute"":{}}",23,22,"{""name"":""rect"",""x"":2629,""y"":2544,""width"":155,""height"":192}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,0,"{""name"":""rect"",""x"":2441,""y"":2742,""width"":216,""height"":59}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,1,"{""name"":""rect"",""x"":2004,""y"":2948,""width"":105,""height"":39}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,2,"{""name"":""rect"",""x"":2522,""y"":2865,""width"":52,""height"":55}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,3,"{""name"":""rect"",""x"":1479,""y"":2889,""width"":52,""height"":46}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,4,"{""name"":""rect"",""x"":2277,""y"":2675,""width"":101,""height"":46}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,5,"{""name"":""rect"",""x"":2146,""y"":2605,""width"":74,""height"":46}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,6,"{""name"":""rect"",""x"":1573,""y"":3147,""width"":63,""height"":68}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,7,"{""name"":""rect"",""x"":2384,""y"":2655,""width"":39,""height"":133}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,8,"{""name"":""rect"",""x"":3416,""y"":2920,""width"":92,""height"":33}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,9,"{""name"":""rect"",""x"":3206,""y"":3151,""width"":46,""height"":59}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,10,"{""name"":""rect"",""x"":4091,""y"":2860,""width"":345,""height"":286}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,11,"{""name"":""rect"",""x"":2961,""y"":2640,""width"":367,""height"":114}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,12,"{""name"":""rect"",""x"":2878,""y"":3064,""width"":153,""height"":144}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,13,"{""name"":""rect"",""x"":1971,""y"":3059,""width"":192,""height"":151}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,14,"{""name"":""rect"",""x"":1499,""y"":2406,""width"":120,""height"":94}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,15,"{""name"":""rect"",""x"":2476,""y"":2640,""width"":125,""height"":70}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,16,"{""name"":""rect"",""x"":2021,""y"":2557,""width"":98,""height"":52}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,17,"{""name"":""rect"",""x"":1475,""y"":2812,""width"":120,""height"":24}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,18,"{""name"":""rect"",""x"":1429,""y"":2574,""width"":70,""height"":22}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,19,"{""name"":""rect"",""x"":1871,""y"":2458,""width"":42,""height"":39}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201023_115826.jpg,454319,"{""attribute"":{}}",21,20,"{""name"":""rect"",""x"":3632,""y"":2841,""width"":52,""height"":61}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":4357,""y"":3129,""width"":42,""height"":68}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":4174,""y"":3053,""width"":50,""height"":111}","{""attribute"":{}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":3536,""y"":3053,""width"":107,""height"":140}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":2889,""y"":2841,""width"":164,""height"":164}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":2032,""y"":3105,""width"":188,""height"":98}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":1493,""y"":3042,""width"":70,""height"":50}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":2067,""y"":2878,""width"":52,""height"":28}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":2552,""y"":2557,""width"":83,""height"":17}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":1263,""y"":3064,""width"":76,""height"":24}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":2513,""y"":2858,""width"":92,""height"":72}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":2528,""y"":2767,""width"":59,""height"":48}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":1683,""y"":2784,""width"":118,""height"":48}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":1993,""y"":2756,""width"":175,""height"":35}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":2021,""y"":2592,""width"":63,""height"":70}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":1458,""y"":2858,""width"":146,""height"":31}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":2570,""y"":3103,""width"":98,""height"":107}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":2703,""y"":2614,""width"":105,""height"":55}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":2238,""y"":2738,""width"":87,""height"":87}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":1333,""y"":2871,""width"":105,""height"":94}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201024_115825.jpg,446477,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":2419,""y"":3180,""width"":81,""height"":42}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,0,"{""name"":""rect"",""x"":3343,""y"":2791,""width"":55,""height"":109}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,1,"{""name"":""rect"",""x"":1455,""y"":2911,""width"":122,""height"":17}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,2,"{""name"":""rect"",""x"":1270,""y"":3011,""width"":118,""height"":22}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,3,"{""name"":""rect"",""x"":2069,""y"":2703,""width"":168,""height"":74}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,4,"{""name"":""rect"",""x"":4132,""y"":3088,""width"":76,""height"":68}","{""attribute"":{}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,5,"{""name"":""rect"",""x"":4056,""y"":3075,""width"":42,""height"":59}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,6,"{""name"":""rect"",""x"":3724,""y"":3186,""width"":66,""height"":42}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,7,"{""name"":""rect"",""x"":2513,""y"":2561,""width"":149,""height"":90}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,8,"{""name"":""rect"",""x"":2295,""y"":2882,""width"":131,""height"":17}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,9,"{""name"":""rect"",""x"":1790,""y"":2561,""width"":52,""height"":48}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,10,"{""name"":""rect"",""x"":2710,""y"":2517,""width"":74,""height"":33}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,11,"{""name"":""rect"",""x"":2301,""y"":2762,""width"":98,""height"":70}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,12,"{""name"":""rect"",""x"":2146,""y"":2579,""width"":63,""height"":42}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,13,"{""name"":""rect"",""x"":1479,""y"":3000,""width"":129,""height"":35}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201025_120324.jpg,503439,"{""attribute"":{}}",15,14,"{""name"":""rect"",""x"":2959,""y"":2633,""width"":90,""height"":24}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":2384,""y"":3173,""width"":57,""height"":26}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":2443,""y"":3099,""width"":63,""height"":31}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":2482,""y"":3000,""width"":74,""height"":33}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":2605,""y"":2878,""width"":31,""height"":57}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":2493,""y"":2708,""width"":63,""height"":81}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":2266,""y"":2756,""width"":70,""height"":42}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":2085,""y"":2587,""width"":72,""height"":68}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":1997,""y"":2550,""width"":66,""height"":37}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":2605,""y"":2550,""width"":57,""height"":46}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":3986,""y"":3094,""width"":74,""height"":57}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":3160,""y"":2742,""width"":61,""height"":55}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":2871,""y"":2609,""width"":48,""height"":57}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":3479,""y"":3169,""width"":81,""height"":48}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":1420,""y"":3164,""width"":83,""height"":50}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":1648,""y"":2649,""width"":118,""height"":48}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":1479,""y"":2544,""width"":107,""height"":76}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":1423,""y"":2801,""width"":122,""height"":81}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":1986,""y"":2823,""width"":140,""height"":83}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":1726,""y"":2976,""width"":225,""height"":118}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201026_115823.jpg,449068,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":3031,""y"":2963,""width"":175,""height"":170}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,0,"{""name"":""rect"",""x"":3451,""y"":3033,""width"":103,""height"":146}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,1,"{""name"":""rect"",""x"":3350,""y"":2732,""width"":52,""height"":188}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,2,"{""name"":""rect"",""x"":1545,""y"":2928,""width"":52,""height"":17}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,3,"{""name"":""rect"",""x"":1720,""y"":2841,""width"":81,""height"":20}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,4,"{""name"":""rect"",""x"":1842,""y"":2760,""width"":74,""height"":17}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,5,"{""name"":""rect"",""x"":1608,""y"":2893,""width"":66,""height"":17}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,6,"{""name"":""rect"",""x"":1930,""y"":2622,""width"":17,""height"":92}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,7,"{""name"":""rect"",""x"":2703,""y"":2867,""width"":133,""height"":168}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,8,"{""name"":""rect"",""x"":2493,""y"":2620,""width"":125,""height"":83}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,9,"{""name"":""rect"",""x"":3815,""y"":2882,""width"":184,""height"":140}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,10,"{""name"":""rect"",""x"":2052,""y"":2535,""width"":315,""height"":133}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,11,"{""name"":""rect"",""x"":1560,""y"":2544,""width"":229,""height"":175}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,12,"{""name"":""rect"",""x"":2902,""y"":2683,""width"":249,""height"":258}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,13,"{""name"":""rect"",""x"":2039,""y"":2854,""width"":426,""height"":216}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201027_115822.jpg,528465,"{""attribute"":{}}",15,14,"{""name"":""rect"",""x"":4172,""y"":2797,""width"":186,""height"":330}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,0,"{""name"":""rect"",""x"":3007,""y"":3162,""width"":221,""height"":42}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,1,"{""name"":""rect"",""x"":2338,""y"":2428,""width"":39,""height"":135}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,2,"{""name"":""rect"",""x"":4218,""y"":3040,""width"":192,""height"":42}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,3,"{""name"":""rect"",""x"":1160,""y"":3197,""width"":267,""height"":31}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,4,"{""name"":""rect"",""x"":2860,""y"":3059,""width"":66,""height"":116}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,5,"{""name"":""rect"",""x"":2740,""y"":2871,""width"":140,""height"":46}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,6,"{""name"":""rect"",""x"":2504,""y"":3029,""width"":94,""height"":70}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,7,"{""name"":""rect"",""x"":2181,""y"":2609,""width"":61,""height"":57}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,8,"{""name"":""rect"",""x"":1899,""y"":2447,""width"":81,""height"":50}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,9,"{""name"":""rect"",""x"":3055,""y"":2797,""width"":96,""height"":50}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201028_115821.jpg,485688,"{""attribute"":{}}",11,10,"{""name"":""rect"",""x"":2260,""y"":3077,""width"":55,""height"":39}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,0,"{""name"":""rect"",""x"":2325,""y"":2406,""width"":46,""height"":52}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,1,"{""name"":""rect"",""x"":2207,""y"":2360,""width"":48,""height"":52}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,2,"{""name"":""rect"",""x"":1954,""y"":2316,""width"":114,""height"":35}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,3,"{""name"":""rect"",""x"":2279,""y"":2718,""width"":35,""height"":55}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,4,"{""name"":""rect"",""x"":2032,""y"":2550,""width"":105,""height"":83}","{""attribute"":{}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,5,"{""name"":""rect"",""x"":1951,""y"":2482,""width"":59,""height"":35}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,6,"{""name"":""rect"",""x"":2399,""y"":2850,""width"":87,""height"":52}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,7,"{""name"":""rect"",""x"":2192,""y"":2697,""width"":39,""height"":22}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,8,"{""name"":""rect"",""x"":1281,""y"":3175,""width"":111,""height"":50}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,9,"{""name"":""rect"",""x"":3024,""y"":2668,""width"":42,""height"":57}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201029_115820.jpg,437666,"{""attribute"":{}}",11,10,"{""name"":""rect"",""x"":2454,""y"":2725,""width"":81,""height"":107}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20201030_115819.jpg,498556,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":4078,""y"":2928,""width"":160,""height"":149}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201030_115819.jpg,498556,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":3752,""y"":2970,""width"":188,""height"":146}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20201030_115819.jpg,498556,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":3538,""y"":2708,""width"":105,""height"":297}","{""attribute"":{""open_water"":true}}"
